path,type,name,base_name,extension,size,date,sha1,md5,sha256,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,detected_license_expression,detected_license_expression_spdx,percentage_of_license_text,files_count,dirs_count,size_count,scan_errors,license_expression,detection_log,license_match__license_expression,license_match__license_expression_spdx,license_match__from_file,license_match__matcher,license_match__score,license_match__matched_length,license_match__match_coverage,license_match__rule_relevance,license_match__rule_identifier,license_match__rule_url,copyright,holder,author,email,url,start_line,end_line,package__type,package__namespace,package__name,package__version,package__qualifiers,package__subpath,package__primary_language,package__description,package__release_date,package__homepage_url,package__download_url,package__size,package__sha1,package__md5,package__sha256,package__sha512,package__bug_tracking_url,package__code_view_url,package__vcs_url,package__copyright,package__holder,package__declared_license_expression,package__declared_license_expression_spdx,package__license_detections,package__other_license_expression,package__other_license_expression_spdx,package__other_license_detections,package__extracted_license_statement,package__notice_text,package__file_references,package__is_private,package__is_virtual,package__extra_data,package__repository_homepage_url,package__repository_download_url,package__api_data_url,package__datasource_id,package__purl
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,4436,4436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,4502,4502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,4568,4568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,4634,4634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,4700,4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,4766,4766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,4832,4832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,4898,4898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,mpl-2.0,,mpl-2.0,MPL-2.0,spring-petclinic/target/bom.json,3-seq,80.00,4,100.00,100.00,mpl-2.0_75.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/mpl-2.0_75.RULE,,,,,,5020,5021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,epl-1.0 AND free-unknown,,epl-1.0,EPL-1.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,epl-1.0_6.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/epl-1.0_6.RULE,,,,,,5026,5026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,epl-1.0 AND free-unknown,,free-unknown,LicenseRef-scancode-free-unknown,spring-petclinic/target/bom.json,2-aho,100.00,4,100.00,100.00,free-unknown_95.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/free-unknown_95.RULE,,,,,,5027,5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,gpl-2.0 WITH universal-foss-exception-1.0,,gpl-2.0 WITH universal-foss-exception-1.0,GPL-2.0-only WITH Universal-FOSS-exception-1.0,spring-petclinic/target/bom.json,3-seq,91.67,11,100.00,100.00,gpl-2.0_with_universal-foss-exception-1.0_14.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/gpl-2.0_with_universal-foss-exception-1.0_14.RULE,,,,,,5088,5089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-simplified,,bsd-simplified,BSD-2-Clause,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_bsd-2-clause_for_bsd-simplified.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_bsd-2-clause_for_bsd-simplified.RULE,,,,,,5151,5151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-simplified,,bsd-simplified,BSD-2-Clause,spring-petclinic/target/bom.json,2-aho,100.00,7,100.00,100.00,bsd-simplified_82.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-simplified_82.RULE,,,,,,5152,5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,5282,5282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,5343,5343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,5405,5405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,mit,,mit,MIT,spring-petclinic/target/bom.json,2-aho,100.00,2,100.00,100.00,mit_30.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/mit_30.RULE,,,,,,5467,5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,5540,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,mit,,mit,MIT,spring-petclinic/target/bom.json,2-aho,100.00,2,100.00,100.00,mit_30.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/mit_30.RULE,,,,,,5602,5602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,5730,5730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,5796,5796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,5862,5862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,5932,5932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,6002,6002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,spdx_license_id_apache-2.0_for_apache-2.0.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/spdx_license_id_apache-2.0_for_apache-2.0.RULE,,,,,,6072,6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,bsd-new_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_10.RULE,,,,,,6142,6142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,,bsd-new,BSD-3-Clause,spring-petclinic/target/bom.json,2-aho,100.00,3,100.00,100.00,bsd-new_10.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/bsd-new_10.RULE,,,,,,6216,6216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OWASP Foundation group,,,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,log4j-user@logging.apache.org,,517,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,git@github.com,,4650,4650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://spring.io/projects/spring-boot/spring-petclinic,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-boot/spring-petclinic,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://spring.io/projects/spring-boot,154,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-boot/issues,158,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-boot,162,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.gnu.org/licenses/old-licenses/lgpl-2.1.html,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://logback.qos.ch/logback-classic,358,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://oss.sonatype.org/service/local/staging/deploy/maven2/,362,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/qos-ch/logback/logback-classic,366,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://logback.qos.ch/logback-core,430,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/qos-ch/logback/logback-core,438,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,489,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://logging.apache.org/log4j/2.x/log4j/log4j-to-slf4j/,497,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/apache/logging-log4j2/actions,501,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://logging.apache.org/download.html,505,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://repository.apache.org/service/local/staging/deploy/maven2,509,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/apache/logging-log4j2/issues,513,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lists.apache.org/list.html?log4j-user@logging.apache.org,517,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/apache/logging-log4j2,521,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://logging.apache.org/log4j/2.x/log4j/log4j-api/,580,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://opensource.org/license/mit/,655,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.slf4j.org/,663,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/qos-ch/slf4j/slf4j-parent/jul-to-slf4j,671,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://projects.eclipse.org/projects/ee4j.ca,734,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://jakarta.oss.sonatype.org/service/local/staging/deploy/maven2/,738,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/eclipse-ee4j/common-annotations-api/issues,742,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dev.eclipse.org/mhonarc/lists/ca-dev,746,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/eclipse-ee4j/common-annotations-api,750,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bitbucket.org/snakeyaml/snakeyaml,807,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bitbucket.org/snakeyaml/snakeyaml/issues,815,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bitbucket.org/snakeyaml/snakeyaml/src,819,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/FasterXML/jackson-modules-java8/jackson-datatype-jsr310,1009,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/FasterXML/jackson-modules-java8/issues,1017,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://github.com/FasterXML/jackson-modules-java8/jackson-datatype-jsr310,1021,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/micrometer-metrics/micrometer,1078,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://opensource.org/licenses/BSD-2-Clause,1304,1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdrhistogram.github.io/HdrHistogram/,1312,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/HdrHistogram/HdrHistogram/issues,1316,1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,git://github.com/HdrHistogram/HdrHistogram.git,1320,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://latencyutils.github.io/LatencyUtils/,1377,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/LatencyUtils/LatencyUtils/issues,1385,1385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,git://github.com/LatencyUtils/LatencyUtils.git,1389,1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-framework,1513,1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-framework/issues,1517,1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/brettwooldridge/HikariCP,1843,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/brettwooldridge/HikariCP/issues,1851,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://opensource.org/licenses/LGPL-2.1,1972,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://hibernate.org/orm,1980,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://hibernate.atlassian.net/browse/HHH,1984,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/target/bom.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/hibernate/hibernate-orm,1988,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
